URL,size,outgoing links,content-type
https://www.nytimes.com/store/authentic-world-war-ii-bomber-pilot-course-indicator-gauge.html,145484,169,text/html; charset=UTF-8
https://www.nytimes.com/2016/05/08/business/the-ad-that-helped-reagan-sell-good-times-to-an-uncertain-nation.html?rref=collection%2Fcolumn%2FHistorySource,83749,113,text/html; charset=utf-8
https://www.nytimes.com/2017/02/07/world/middleeast/trump-iran-ayatollah-ali-khamenei.html,87184,116,text/html; charset=utf-8
https://www.nytimes.com/video/world/europe/100000004921717/scottish-lawmakers-whistle-the-european-anthem.html?rref=collection%2Fnewseventcollection%2F%E2%80%98Brexit%E2%80%99%3A%20Britain%E2%80%99s%20Decision%20to%20Leave%20the%20E.U.,166635,85,text/html; charset=utf-8
https://www.nytimes.com/2017/02/10/world/middleeast/trump-adopts-a-harder-line-on-israeli-settlements.html,84161,119,text/html; charset=utf-8
https://www.nytimes.com/2017/02/16/well/live/in-maintenance-mode-living-in-the-moment.html,84490,106,text/html; charset=utf-8
https://www.nytimes.com/video/world/europe/100000004939290/blair-people-voted-without-knowing-the-terms-of-brexit.html?action=click&contentCollection=world&module=lede&pgtype=article&region=caption,154497,80,text/html; charset=utf-8
https://www.nytimes.com/store/the-hildafolk-series.html,147544,171,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/15/upshot/trump-makes-it-easier-to-ignore-the-obamacare-mandate-on-your-taxes.html,87503,119,text/html; charset=utf-8
https://www.nytimes.com/2015/02/17/arts/dance/review-martha-graham-dance-company-displays-unorthodox-humor.html,68719,94,text/html; charset=utf-8
https://www.nytimes.com/2016/01/03/arts/dance/for-big-dance-theater-the-after-party-is-at-intermission.html,78131,110,text/html; charset=utf-8
https://www.nytimes.com/store/new-york-times-personalized-basketball-history-book-nsbkp.html,151845,172,text/html; charset=UTF-8
https://www.nytimes.com/series/immunotherapy,87493,111,text/html; charset=utf-8
https://www.nytimes.com/2017/02/04/us/trump-travel-ban-washington-seattle-ferguson.html,75632,101,text/html; charset=utf-8
https://www.nytimes.com/store/oliver-no-9-antique-typewriter-circa-1920.html,141669,170,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/11/us/state-republican-leaders-move-swiftly.html,99983,114,text/html; charset=utf-8
https://www.nytimes.com/2017/02/16/magazine/why-was-this-3-year-old-so-irritable-and-what-was-wrong-with-her-eye.html,84806,104,text/html; charset=utf-8
https://www.nytimes.com/store/new-york-s-polo-grounds-1896-nsap3244p.html,152823,174,text/html; charset=UTF-8
https://www.nytimes.com/store/rare-jefferson-davis-autograph-display.html,141287,168,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/16/us/politics/congress-republicans-health-care-infrastructure-taxes.html,94176,129,text/html; charset=utf-8
https://www.nytimes.com/2017/02/06/us/attorneys-general-democrats-trump-travel-ban.html,94948,112,text/html; charset=utf-8
https://www.nytimes.com/store/gund-teddy-bear-with-times-ribbon-13812.html,146600,169,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/14/health/humana-plans-to-pull-out-of-obamacares-insurance-exchanges.html,78946,110,text/html; charset=utf-8
https://www.nytimes.com/2016/10/03/t-magazine/food/natural-wines.html,90892,121,text/html; charset=utf-8
https://www.nytimes.com/2017/02/15/health/global-fund-aids-tuberculosis-malaria-director.html,89584,118,text/html; charset=utf-8
https://www.nytimes.com/2017/02/15/health/long-term-opioid-use-doctors-prescriptions.html,115722,122,text/html; charset=utf-8
https://www.nytimes.com/2017/02/18/us/college-campuses-title-ix-sexual-assault.html,84553,103,text/html; charset=utf-8
https://www.nytimes.com/store/elections-and-inaugurations-history-of-presidents-in-the-new-york-times.html,153046,176,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/30/t-magazine/fashion/delfina-balda-womens-brand.html,244325,109,text/html; charset=utf-8
https://www.nytimes.com/store/roberto-clemente-at-shea-stadium-1967-nsap1016p.html,152427,174,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/17/well/family/trespassing-in-christinas-world.html,88335,109,text/html; charset=utf-8
https://www.nytimes.com/store/julius-erving-at-the-spectrum-philadelphia-march-1977-nsapnl36l.html,153072,176,text/html; charset=UTF-8
https://www.nytimes.com/store/rare-steve-mcqueen-autograph-in-framed-display.html,140001,167,text/html; charset=UTF-8
https://www.nytimes.com/2016/09/21/t-magazine/design/london-designers-kim-thome-glithero-matias-hahn.html,85185,114,text/html; charset=utf-8
https://www.nytimes.com/store/ercolano-sofia-chess-box-14133.html,145295,168,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/15/well/live/why-exercise-is-good-for-the-heart.html,85283,106,text/html; charset=utf-8
https://www.nytimes.com/store/ty-cobb-with-british-admirer-london-1929-nsap1811p.html,152777,174,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/15/well/live/blood-pressure-120-may-be-a-good-target.html,73798,100,text/html; charset=utf-8
https://www.nytimes.com/2017/02/16/well/eat/a-downside-of-gluten-free.html,69026,97,text/html; charset=utf-8
https://www.nytimes.com/store/bobby-orr-1970-nsap1554p.html,152220,176,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-history-of-abraham-lincoln-nslincoln.html,147967,169,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/16/business/dealbook/unitedhealthcare-improperly-took-money-from-medicare-suit-says.html,80977,102,text/html; charset=utf-8
https://www.nytimes.com/store/president-john-quincy-adams-signed-free-frank-circa-1840.html,141954,167,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/15/well/live/mammogram-results-can-be-misleading.html,69158,96,text/html; charset=utf-8
https://www.nytimes.com/store/starry-night-snow-globe.html,144076,166,text/html; charset=UTF-8
https://www.nytimes.com/store/gifts/jewelry/women.html?p=2,182240,227,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/15/opinion/disabled-shunned-and-silenced-in-trumps-america.html,80768,109,text/html; charset=utf-8
https://www.nytimes.com/interactive/2017/02/17/well/live/healthquiz-02172017.html,163079,30,text/html; charset=utf-8
https://www.nytimes.com/store/babe-ruth-circa-1920-nsap1979p.html,152873,174,text/html; charset=UTF-8
https://www.nytimes.com/store/rare-bruce-springsteen-signed-born-in-the-usa-framed-display.html,138244,164,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-1939-new-york-worlds-fair-book-nsfair.html,149422,171,text/html; charset=UTF-8
https://www.nytimes.com/store/bob-cousy-1960-nsap1553p.html,152198,176,text/html; charset=UTF-8
https://www.nytimes.com/store/moon-rocket-coin-bank-with-spaceman.html,146669,167,text/html; charset=UTF-8
https://www.nytimes.com/store/personalized-old-new-york-wood-pen-oldny.html,145594,166,text/html; charset=UTF-8
https://www.nytimes.com/store/catching-play-by-play-bulletins-of-the-world-series-1919-nsap268p.html,153497,176,text/html; charset=UTF-8
https://www.nytimes.com/store/da-vinci-s-cat-sterling-silver-necklace.html,145097,166,text/html; charset=UTF-8
https://www.nytimes.com/store/bob-cousy-1955-nsap1532p.html,152379,176,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-history-of-space-nsspace.html,147577,171,text/html; charset=UTF-8
https://www.nytimes.com/store/lou-gehrig-and-babe-ruth-1930-nsap365p.html,154184,174,text/html; charset=UTF-8
https://www.nytimes.com/store/catcher-spy-moe-berg-personal-check-signed-twice-1957-brig490.html,142613,168,text/html; charset=UTF-8
https://www.nytimes.com/store/personalized-beer-carrier-bhold.html,153624,168,text/html; charset=UTF-8
https://www.nytimes.com/store/painted-new-york-times-wooden-truck-13787.html,143829,165,text/html; charset=UTF-8
https://www.nytimes.com/store/dr-j-1972-nsap1509p.html,152133,176,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-history-of-world-war-ii-nswar.html,152060,171,text/html; charset=UTF-8
https://www.nytimes.com/store/history-of-the-lads-from-liverpool-nsfab.html,142694,170,text/html; charset=UTF-8
https://www.nytimes.com/store/dancing-cat-sterling-silver-pin.html,138309,165,text/html; charset=UTF-8
https://www.nytimes.com/store/polo-grounds-1890-nsap634p.html,145837,173,text/html; charset=UTF-8
https://www.nytimes.com/store/typewriter-wood-print.html,143505,165,text/html; charset=UTF-8
https://www.nytimes.com/store/wilt-chamberlain-1961-nsap1533p.html,152396,176,text/html; charset=UTF-8
https://www.nytimes.com/store/rare-franklin-delano-roosevelt-signed-white-house-card.html,139885,166,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-historical-newspaper-front-pages.html,145598,167,text/html; charset=UTF-8
https://www.nytimes.com/store/history-of-the-force-new-york-times-headlines-from-far-far-away.html,151881,176,text/html; charset=UTF-8
https://www.nytimes.com/store/gifts/jewelry/women/necklaces.html,173691,225,text/html; charset=UTF-8
https://www.nytimes.com/store/black-streamliner-classic-wooden-toy-car-14352.html,136543,164,text/html; charset=UTF-8
https://www.nytimes.com/store/the-new-york-times-personalized-history-of-golf-nsgolfp.html,143079,170,text/html; charset=UTF-8
https://www.nytimes.com/store/basketball-and-blaze-1975-nsap1763p.html,147227,172,text/html; charset=UTF-8
https://www.nytimes.com/store/autographed-president-grover-cleveland-white-house-card.html,134022,166,text/html; charset=UTF-8
https://www.nytimes.com/store/wedding-day-newspaper-keepsake-wedday.html,143133,166,text/html; charset=UTF-8
https://www.nytimes.com/store/roger-maris-1961-nsap723p.html,145734,173,text/html; charset=UTF-8
https://www.nytimes.com/store/gifts/jewelry/women/bracelets.html,133365,168,text/html; charset=UTF-8
https://www.nytimes.com/store/made-with-luck-handmade-photographer-doll-13985.html,136026,163,text/html; charset=UTF-8
https://www.nytimes.com/store/cat-reading-a-book-sterling-silver-pin.html,135230,164,text/html; charset=UTF-8
https://www.nytimes.com/store/christy-matthewson-1905-nsap459p.html,144803,172,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-personalized-hockey-history-book-nshkp.html,142801,170,text/html; charset=UTF-8
https://www.nytimes.com/store/1981-set-of-three-u-s-presidential-autographs-with-framed-photo.html,132243,166,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/05/us/politics/affordable-care-act-congress-republicans.html,88352,118,text/html; charset=utf-8
https://www.nytimes.com/store/new-york-times-history-of-aviation-nsflight.html,141150,171,text/html; charset=UTF-8
https://www.nytimes.com/store/rare-president-andrew-jackson-signed-free-frank-circa-late-1830s.html,133638,165,text/html; charset=UTF-8
https://www.nytimes.com/store/the-new-york-times-personalized-history-of-boxing-nsboxp.html,137563,163,text/html; charset=UTF-8
https://www.nytimes.com/store/mickey-mantle-blasts-a-home-run-sept-30-1962-nsap251p.html,144904,172,text/html; charset=UTF-8
https://www.nytimes.com/store/gold-fairy-pin-by-ciner.html,135094,163,text/html; charset=UTF-8
https://www.nytimes.com/store/tin-canister-puzzles-owl-family.html,137378,166,text/html; charset=UTF-8
https://www.nytimes.com/store/black-gold-sparkle-button-bangle-by-halcyon-days.html,137443,163,text/html; charset=UTF-8
https://www.nytimes.com/store/joe-dimaggio-hitting-late-1930-s-nsap250p.html,144713,172,text/html; charset=UTF-8
https://www.nytimes.com/store/franklin-d-roosevelt-signed-1937-presidential-u-s-marshal-appointment.html,134144,166,text/html; charset=UTF-8
https://www.nytimes.com/by/mark-landler,113796,123,text/html; charset=utf-8
https://www.nytimes.com/2017/01/04/us/affordable-care-act-congress-repeal-plan.html,89844,113,text/html; charset=utf-8
https://www.nytimes.com/2017/02/05/us/trump-refugee-travel-ban-lifted-reunited-families.html,95688,116,text/html; charset=utf-8
https://www.nytimes.com/video/us/politics/100000004900820/protests-against-travel-ban-sweep-country.html,264356,113,text/html; charset=utf-8
https://www.nytimes.com/store/humphrey-bogart-and-lauren-bacall-signed-display-from-1947.html,134500,167,text/html; charset=UTF-8
https://www.nytimes.com/store/hack-wilson-1927-nsap462p.html,144534,172,text/html; charset=UTF-8
https://www.nytimes.com/store/stripey-cat-sterling-silver-pin.html,135554,164,text/html; charset=UTF-8
https://www.nytimes.com/store/59-hms-victory-model-ship-t032.html,136737,171,text/html; charset=UTF-8
https://www.nytimes.com/store/chrysler-building-sterling-silver-necklace-14373.html,136649,165,text/html; charset=UTF-8
https://www.nytimes.com/store/la-guardia-at-ballgame-1937-nsap388p.html,144822,172,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/06/health/trump-travel-ban-doctors.html,96334,123,text/html; charset=utf-8
https://www.nytimes.com/2017/02/01/us/supreme-court-runner-up-thomas-hardiman.html,78154,102,text/html; charset=utf-8
https://www.nytimes.com/2017/01/15/us/politics/trump-health-law-replacement.html,77528,111,text/html; charset=utf-8
https://www.nytimes.com/2017/02/03/us/politics/vincent-viola-withdraws-army-secretary-trump.html,79597,110,text/html; charset=utf-8
https://www.nytimes.com/2014/06/11/us/politics/eric-cantor-loses-gop-primary.html,92386,104,text/html; charset=utf-8
https://www.nytimes.com/store/rare-ulysses-s-grant-signature-on-1874-presidential-pardon.html,133691,165,text/html; charset=UTF-8
https://www.nytimes.com/store/raking-and-rejoicing-1986-nsap1012p.html,144575,172,text/html; charset=UTF-8
https://www.nytimes.com/store/rotating-globe-blue-with-relief-map-13610.html,138115,164,text/html; charset=UTF-8
https://www.nytimes.com/store/skating-cat-sterling-silver-earrings.html,136365,162,text/html; charset=UTF-8
https://www.nytimes.com/store/babe-ruth-at-batting-practice-1928-nsap876p.html,144930,172,text/html; charset=UTF-8
https://www.nytimes.com/video/us/100000004885372/three-generations-of-women-marching-on-washington.html,212155,81,text/html; charset=utf-8
https://www.nytimes.com/2017/02/08/business/ivanka-trump-nordstrom-tj-maxx.html,87698,114,text/html; charset=utf-8
https://www.nytimes.com/2017/01/10/us/repeal-affordable-care-act-donald-trump.html,94248,120,text/html; charset=utf-8
https://www.nytimes.com/store/autographs-of-five-presidents-with-1991-photo-brig463.html,140355,168,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/06/us/politics/donald-trump-administration.html,103930,123,text/html; charset=utf-8
https://www.nytimes.com/2017/02/05/us/politics/trumps-travel-ban.html,82582,116,text/html; charset=utf-8
https://www.nytimes.com/by/joshua-barone,111481,124,text/html; charset=utf-8
https://www.nytimes.com/2017/02/10/us/politics/trump-wall-21-billion-dollars.html,108612,142,text/html; charset=utf-8
https://www.nytimes.com/2017/01/12/us/politics/health-care-congress-vote-a-rama.html,82898,106,text/html; charset=utf-8
https://www.nytimes.com/store/shoeless-joe-jackson-circa-1919-nsap392p.html,152771,174,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/03/us/politics/lgbt-rights-ivanka-trump-jared-kushner.html,87185,117,text/html; charset=utf-8
https://www.nytimes.com/store/32-classic-model-speed-boat-speed-1-b033.html,148901,171,text/html; charset=UTF-8
https://www.nytimes.com/2016/12/09/us/obama-russia-election-hack.html,96116,129,text/html; charset=utf-8
https://www.nytimes.com/2017/02/16/us/politics/shermichael-singleton-housing-urban-development.html,75115,110,text/html; charset=utf-8
https://www.nytimes.com/by/mark-mazzetti,116622,124,text/html; charset=utf-8
https://www.nytimes.com/2017/02/17/business/economy/trump-labor-unions.html,90416,125,text/html; charset=utf-8
https://www.nytimes.com/store/two-cats-at-the-ballet-barre-sterling-silver-pin.html,143255,166,text/html; charset=UTF-8
https://www.nytimes.com/store/ali-decks-williams-1966-nsapnl39.html,153084,174,text/html; charset=UTF-8
https://www.nytimes.com/by/matt-apuzzo,116170,125,text/html; charset=utf-8
https://www.nytimes.com/by/danny-hakim,120863,126,text/html; charset=utf-8
https://www.nytimes.com/store/henry-ford-signed-display-from-1940s.html,140593,168,text/html; charset=UTF-8
https://www.nytimes.com/2016/11/20/us/politics/donald-trump-pauses-transition-work-to-meet-with-indian-business-partners.html,79066,109,text/html; charset=utf-8
https://www.nytimes.com/2017/01/11/us/politics/donald-trump-russia-intelligence.html,98918,124,text/html; charset=utf-8
https://www.nytimes.com/store/perfect-game-1998-nsap502p.html,152697,174,text/html; charset=UTF-8
https://www.nytimes.com/store/30-uss-constitution-model-ship-model-con1-t097.html,159614,173,text/html; charset=UTF-8
https://www.nytimes.com/by/rod-nordland,117999,123,text/html; charset=utf-8
https://www.nytimes.com/2016/11/11/world/europe/trump-campaign-russia.html,84352,113,text/html; charset=utf-8
https://www.nytimes.com/store/floyd-patterson-defeats-tommy-jackson-1957-nsap1557p.html,152757,174,text/html; charset=UTF-8
https://www.nytimes.com/2016/11/21/us/politics/donald-trump-india-business.html,92750,125,text/html; charset=utf-8
https://www.nytimes.com/2016/11/21/us/politics/donald-trump-conflict-of-interest.html,96222,127,text/html; charset=utf-8
https://www.nytimes.com/2017/02/09/us/flynn-is-said-to-have-talked-to-russians-about-sanctions-before-trump-took-office.html,82228,102,text/html; charset=utf-8
https://www.nytimes.com/store/electro-voice-buchanan-hammer-664-vintage-microphone-1962.html,139352,165,text/html; charset=UTF-8
https://www.nytimes.com/2016/08/15/us/politics/paul-manafort-ukraine-donald-trump.html,113108,129,text/html; charset=utf-8
https://www.nytimes.com/store/small-pave-bow-pin-by-ciner.html,143063,165,text/html; charset=UTF-8
https://www.nytimes.com/by/simon-romero,113124,123,text/html; charset=utf-8
https://www.nytimes.com/store/muhammad-ali-vs-zora-folley-1967-nsapnl45.html,152941,174,text/html; charset=UTF-8
https://www.nytimes.com/2016/08/01/us/paul-manafort-ukraine-donald-trump.html,107486,132,text/html; charset=utf-8
https://www.nytimes.com/store/theodore-roosevelt-signed-note-from-wedding-at-sagamore-hill.html,140606,167,text/html; charset=UTF-8
https://www.nytimes.com/2016/11/06/us/politics/donald-trump-business-tax-records.html,98079,136,text/html; charset=utf-8
https://www.nytimes.com/2016/12/08/world/europe/carter-page-donald-trump-moscow-russia.html,76539,112,text/html; charset=utf-8
https://www.nytimes.com/2016/09/09/us/politics/hillary-clinton-donald-trump-putin.html,94286,114,text/html; charset=utf-8
https://www.nytimes.com/video/business/100000004891277/the-bees-that-give-you-almonds.html,200354,70,text/html; charset=utf-8
https://www.nytimes.com/2017/01/10/us/politics/donald-trump-russia-intelligence.html,95492,122,text/html; charset=utf-8
https://www.nytimes.com/2017/02/16/business/a-bee-mogul-confronts-the-crisis-in-his-field.html,101761,108,text/html; charset=utf-8
https://www.nytimes.com/2015/08/27/technology/personaltech/in-flight-wi-fi-prices-jump-as-demand-surges.html,94697,119,text/html; charset=utf-8
https://www.nytimes.com/store/battle-of-gettysburg-cannon-round-ball-and-coin-set-13684.html,157712,173,text/html; charset=UTF-8
https://www.nytimes.com/by/michael-s-schmidt,111914,122,text/html; charset=utf-8
https://www.nytimes.com/2015/08/27/technology/personaltech/in-flight-wi-fi-prices-jump-as-demand-surges.html?r=0,94697,120,text/html; charset=utf-8
https://www.nytimes.com/2015/11/03/business/fast-and-free-in-flight-wi-fi-is-uncharted-territory-for-airlines.html,76523,96,text/html; charset=utf-8
https://www.nytimes.com/store/john-d-rockefeller-autograph-on-1908-framed-letter.html,141172,168,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/11/us/politics/trumps-press-conference-highlights-russia.html,100821,118,text/html; charset=utf-8
https://www.nytimes.com/2015/08/02/travel/airlines-in-flight-entertainment-options.html,77899,100,text/html; charset=utf-8
https://www.nytimes.com/store/white-house-historical-wood-pen-14051.html,147356,165,text/html; charset=UTF-8
https://www.nytimes.com/store/muhammad-ali-defeats-cleveland-williams-1966-nsap1561p.html,152543,176,text/html; charset=UTF-8
https://www.nytimes.com/store/moon-cat-sterling-silver-pin-14516.html,143368,166,text/html; charset=UTF-8
https://www.nytimes.com/store/40-bluenose-ii-model-ship-model-blue-y075.html,149589,173,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/19/us/politics/trump-russia-associates-investigation.html,95610,120,text/html; charset=utf-8
https://www.nytimes.com/2016/12/09/business/airplane-phone-calls.html,80099,114,text/html; charset=utf-8
https://www.nytimes.com/video/us/100000004922000/jimmy-carter-from-peanuts-to-solar-panels.html,200689,70,text/html; charset=utf-8
https://www.nytimes.com/store/van-gogh-stars-sterling-silver-necklace.html,146110,169,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/11/us/jimmy-carter-solar-energy-plains-ga.html,83124,103,text/html; charset=utf-8
https://www.nytimes.com/store/astatic-d-104-golden-eagle-powered-vintage-microphone-1976.html,139490,165,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-postcard-13982.html,146259,168,text/html; charset=UTF-8
https://www.nytimes.com/store/letter-from-new-york-times-founder-henry-raymond-1866.html,142026,168,text/html; charset=UTF-8
https://www.nytimes.com/store/24-spitfire-model-aircraft-ap456-14474.html,147703,170,text/html; charset=UTF-8
https://www.nytimes.com/store/pave-ribbon-bow-pin-by-ciner.html,143128,165,text/html; charset=UTF-8
https://www.nytimes.com/store/muhammad-ali-looking-in-mirror-1970-nsapnl8.html,152865,174,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-front-page-travel-tumbler-13953.html,150733,172,text/html; charset=UTF-8
https://www.nytimes.com/store/vintage-english-hotel-21-silver-platter-c1788.html,147533,165,text/html; charset=UTF-8
https://www.nytimes.com/store/27-italian-model-speed-boat-b085.html,147422,167,text/html; charset=UTF-8
https://www.nytimes.com/store/double-layer-chain-necklace-with-moonstone-and-blue-quartz-13995.html,146900,166,text/html; charset=UTF-8
https://www.nytimes.com/store/boxing-ring-in-times-square-1969-nsap1013p.html,152716,174,text/html; charset=UTF-8
https://www.nytimes.com/store/personalized/apparel-accessories.html,139862,168,text/html; charset=UTF-8
https://www.nytimes.com/store/complete-lincoln-penny-collection-14507.html,147474,165,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-valet-keychain-14157.html,146664,168,text/html; charset=UTF-8
https://www.nytimes.com/store/alfa-romeo-6c-1750-gran-sport-1930-with-display-case.html,149176,171,text/html; charset=UTF-8
https://www.nytimes.com/store/antique-gold-light-rose-and-pearl-pin-by-ciner.html,143105,165,text/html; charset=UTF-8
https://www.nytimes.com/store/clover-and-turquoise-necklace-13996.html,145458,166,text/html; charset=UTF-8
https://www.nytimes.com/store/clay-vs-liston-1964-nsapnl31cp.html,152729,176,text/html; charset=UTF-8
https://www.nytimes.com/store/personalized/puzzles.html,135777,162,text/html; charset=UTF-8
https://www.nytimes.com/store/fluttering-leaf-teapot-and-cups-gift-set-with-phoenix-honey-orchid-oolong-tea-tin-13972.html,151527,172,text/html; charset=UTF-8
https://www.nytimes.com/store/silver-cup-with-handle-english-silver-plate-circa-1900.html,141708,165,text/html; charset=UTF-8
https://www.nytimes.com/store/gladys-deacon-cuff-from-halcyon-days-14035.html,146549,165,text/html; charset=UTF-8
https://www.nytimes.com/store/turtle-pin-by-ciner.html,143066,165,text/html; charset=UTF-8
https://www.nytimes.com/store/battle-of-gettysburg-historical-wood-pen.html,145510,165,text/html; charset=UTF-8
https://www.nytimes.com/store/rocky-marciano-1955-nsap1556p.html,152197,176,text/html; charset=UTF-8
https://www.nytimes.com/store/your-new-york-times-front-page-on-marble-coasters-frcoast.html,155593,164,text/html; charset=UTF-8
https://www.nytimes.com/store/snowman-pin-by-ciner.html,142985,165,text/html; charset=UTF-8
https://www.nytimes.com/store/personalized/maps.html,140857,170,text/html; charset=UTF-8
https://www.nytimes.com/store/printing-house-square-1866-jigsaw-puzzle-14371.html,147047,165,text/html; charset=UTF-8
https://www.nytimes.com/store/gifts/jewelry.html?p=2,195832,252,text/html; charset=UTF-8
https://www.nytimes.com/store/age-of-sail-historical-wood-pen-13643.html,146401,165,text/html; charset=UTF-8
https://www.nytimes.com/store/ali-vs-frazier-iii-1975-nsapnl5p.html,152863,174,text/html; charset=UTF-8
https://www.nytimes.com/store/26-canadian-yacht-model-ship-b105.html,150353,171,text/html; charset=UTF-8
https://www.nytimes.com/store/dancing-cat-sterling-silver-earrings-14375.html,144749,165,text/html; charset=UTF-8
https://www.nytimes.com/store/english-sterling-three-piece-christening-set.html,142277,168,text/html; charset=UTF-8
https://www.nytimes.com/store/griffth-vs-paret-1962-nsap1009p.html,152555,174,text/html; charset=UTF-8
https://www.nytimes.com/store/34-cutty-sark-model-ship-model-cs-t016.html,154451,173,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-engraved-silver-coin-nytsilver.html,146338,165,text/html; charset=UTF-8
https://www.nytimes.com/store/gifts/jewelry.html?p=3,174061,222,text/html; charset=UTF-8
https://www.nytimes.com/store/yellow-black-anniversary-bee-pin.html,143578,165,text/html; charset=UTF-8
https://www.nytimes.com/store/u-s-s-constitution-wood-pen-with-antique-pewter-and-brass.html,145481,166,text/html; charset=UTF-8
https://www.nytimes.com/store/crossword-puzzle-marble-coaster-set-20089-06.html,144020,165,text/html; charset=UTF-8
https://www.nytimes.com/store/cassius-clay-defeats-sonny-liston-1964-nsap1524.html,152580,174,text/html; charset=UTF-8
https://www.nytimes.com/store/37-hms-bounty-model-ship-model-bount-t107.html,150022,173,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-established-1851-coffee-mug-tms116.html,191170,165,text/html; charset=UTF-8
https://www.nytimes.com/store/dream-mullick-heart-pendant-13990.html,148668,170,text/html; charset=UTF-8
https://www.nytimes.com/2016/12/12/us/politics/donald-trump-postpones-announcement-on-business-conflicts.html,73084,100,text/html; charset=utf-8
https://www.nytimes.com/2016/11/23/us/politics/trump-new-york-times-interview-transcript.html,189161,130,text/html; charset=utf-8
https://www.nytimes.com/2016/12/24/us/politics/trump-family-conflicts.html,108918,162,text/html; charset=utf-8
https://www.nytimes.com/store/rotating-globe-satellite-view-with-clouds-13614.html,144878,165,text/html; charset=UTF-8
https://www.nytimes.com/by/megan-twohey,113836,125,text/html; charset=utf-8
https://www.nytimes.com/store/janna-conner-blue-druzy-cuff-13868.html,145394,166,text/html; charset=UTF-8
https://www.nytimes.com/store/archives/history-books.html,155965,195,text/html; charset=UTF-8
https://www.nytimes.com/politics/first-draft/2015/07/28/donald-trump-aide-apologizes-for-saying-you-cant-rape-your-spouse/?_r=0,50313,48,text/html; charset=UTF-8
https://www.nytimes.com/store/carmen-basilio-wins-welterweight-title-1955-nsap1508p.html,152948,176,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/13/us/politics/trump-travel-ban-courts.html,88837,123,text/html; charset=utf-8
https://www.nytimes.com/store/world-war-ii-mercury-dime-mint-mark-collection-14509.html,145355,165,text/html; charset=UTF-8
https://www.nytimes.com/store/new-york-times-journal-with-inside-pocket-14043.html,149787,167,text/html; charset=UTF-8
https://www.nytimes.com/by/russ-buettner,117491,125,text/html; charset=utf-8
https://www.nytimes.com/by/adam-liptak,114213,125,text/html; charset=utf-8
https://www.nytimes.com/store/skating-cat-sterling-silver-pin.html,143742,166,text/html; charset=UTF-8
https://www.nytimes.com/2017/02/03/us/visa-ban-legal-challenge.html,86578,105,text/html; charset=utf-8
https://www.nytimes.com/interactive/2016/12/01/us/politics/trump-conflict-of-interests.html,103866,34,text/html; charset=utf-8
https://www.nytimes.com/store/19-spirit-of-st-louis-model-airplane-14087.html,148496,169,text/html; charset=UTF-8
https://www.nytimes.com/interactive/2017/02/16/us/politics/trump-news-conference-live-analysis.html,128659,39,text/html; charset=utf-8
https://www.nytimes.com/2016/12/04/us/politics/trump-family-ivanka-donald-jr.html,133727,140,text/html; charset=utf-8
https://www.nytimes.com/store/ribbed-pint-english-tankard-silver-plate-circa-1860.html,142187,165,text/html; charset=UTF-8
https://www.nytimes.com/2017/01/27/us/politics/refugee-muslim-executive-order-trump.html,97166,106,text/html; charset=utf-8
https://www.nytimes.com/by/steve-eder,118219,125,text/html; charset=utf-8
https://www.nytimes.com/store/mr-and-mrs-joe-louis-1935-nsappe1p.html,152850,174,text/html; charset=UTF-8
https://www.nytimes.com/2016/01/04/travel/tbilisi-rooms-hotel-review.html,72819,100,text/html; charset=utf-8
https://www.nytimes.com/store/your-new-york-times-front-pages-on-marble-trivet-anytile.html,153420,171,text/html; charset=UTF-8
https://www.nytimes.com/video/arts/100000004912994/object-lesson-360.html,199793,69,text/html; charset=utf-8
